acth;AK0,AKT
acth-dépendant;AK0TPNTNT,AKTTPNTNT
actif;AKTF,-
actilyse;AKTLS,-
actinique;AKTNK,-
actino-carcinome;AKTNKRSNM,-
actinomyces;AKTNMSS,-
actinomycose;AKTNMKS,-
actiskenan;AKTSKNN,-
activation;AKTFXN,-
active;AKTF,-
actives;AKTFS,-
activité;AKTFT,-
activités;AKTFTS,-
activée;AKTF,-
actonel;AKTNL,-
actrapid;AKTRPT,-
acuité;AKT,-
acuminé;AKMN,-
acuminés;AKMNS,-
acup;AKP,-
acupan;AKPN,-
acute;AKT,-
acutisation;AKTSXN,-
acutisé;AKTS,-
acutisée;AKTS,-
acylcarnitine;ASLKRNTN,-
acébutolol;ASPTLL,-
acétabulaire;ASTPLR,-
acétabulum;ASTPLM,-
acétabutol;ASTPTL,-
acétique;ASTK,-
acétone;ASTN,-
acétylsalicylique;ASTLSLSLK,-
acétylène;ASTLN,-
ada;AT,-
adalate;ATLT,-
adalimumab;ATLMMP,-
adamantinome;ATMNTNM,-
adamkiewicz;ATMKTS,ATMKFX
adams;ATMS,-
adams-hakim;ATMSKM,-
adams-oliver;ATMSLFR,-
adams-stokes;ATMSSTKS,-
adamts;ATMTS,-
adaptation;ATPTXN,-
addictif;ATKTF,-
addiction;ATKXN,-
addictions;ATKXNS,-
addictive;ATKTF,-
addictives;ATKTFS,-
addison;ATSN,-
addison-schilder;ATSNXLTR,-
additive;ATTF,-
adducteurs;ATKTRS,-
adduction;ATKXN,-
adem;ATM,-
adh;AT,-
adh-like;ATLK,-
adhalinopathie;ATLNP0,ATLNPT
adhérences;ATRNSS,-
adhérentielle;ATRNTL,-
adhérentielles;ATRNTLS,-
adhésiolyse;ATSLS,ATXLS
adiastolie;ATSTL,-
adipeuse;ATPS,-
adipeux;ATPKS,-
adipolipomyome;ATPLPMM,-
adiposité;ATPST,-
adiposo-génital;ATPSJNTL,ATPSKNTL
adipsie;ATPS,-
adk;ATK,-
administration;ATMNSTRXN,-
admission;ATMSN,-
ado;AT,-
adolescence;ATLSNS,-
adp;ATP,-
adriamycine;ATRMSN,-
adrpl;ATRPL,-
adrénaline;ATRNLN,-
adrénergique;ATRNRJK,ATRNRKK
adréno-leucodystrophie;ATRNLKTSTRF,-
adrénoleucodystrophie;ATRNLKTSTRF,-
adrénomyéloneuropathie;ATRNMLNRP0,ATRNMLNRPT
adt;AT,-
adulte;ATLT,-
adverse;ATFRS,-
adynamie;ATNM,-
adénectomie;ATNKTM,-
adénite;ATNT,-
adénites;ATNTS,-
adéno-acanthome;ATNKNTM,-
adéno-lymphome;ATNLMFM,-
adéno-splénomégalie;ATNSPLNMKL,-
adéno-villeux;ATNFLKS,-
adénocancer;ATNKNSR,-
adénocarcinomateuse;ATNKRSNMTS,-
adénocarcinomateux;ATNKRSNMTKS,-
adénocarcinomatose;ATNKRSNMTS,-
adénocarcinome;ATNKRSNM,-
adénocarcinomes;ATNKRSNMS,-
adénocarcinose;ATNKRSNS,-
adénofibrome;ATNFPRM,-
adénofibrose;ATNFPRS,-
adénok;ATNK,-
adénolipomatose;ATNLPMTS,-
adénolymphite;ATNLMFT,-
adénolymphome;ATNLMFM,-
adénomateuse;ATNMTS,-
adénomateux;ATNMTKS,-
adénomatose;ATNMTS,-
adénomatoïde;ATNMTT,-
adénomatoïdes;ATNMTTS,-
adénome;ATNM,-
adénomectomie;ATNMKTM,-
adénomes;ATNMS,-
adénomique;ATNMK,-
adénomyose;ATNMS,-
adénomégalie;ATNMKL,-
adénomégalies;ATNMKLS,-
adénomégalique;ATNMKLK,-
adénopathie;ATNP0,ATNPT
adénopathies;ATNP0S,ATNPTS
adénopathiques;ATNP0KS,ATNPTKS
adénophlegmon;ATNFLKMN,-
adénosarcome;ATNSRKM,-
adénosine-désaminase;ATNSNTSMNS,-
adénosquameux;ATNSKMKS,-
adénosquaneux;ATNSKNKS,-
adénovilleuse;ATNFLS,-
adénovilleuses;ATNFLSS,-
adénovilleux;ATNFLKS,-
adénovillome;ATNFLM,-
adénovirose;ATNFRS,-
adénovirus;ATNFRS,-
adénoïde;ATNT,-
adénoïdectomie;ATNTKTM,-
adénoïdes;ATNTS,-
adénuric;ATNRK,-
adénylosuccinase;ATNLSXNS,-
aeg;AK,-
aegénérative;AJNRTF,AKNRTF
aerococcus;ARKKS,-
aerogene;ARJN,ARKN
aerogenes;ARJNS,ARKNS
aeroginosa;ARJNS,ARKNS
aeromonas;ARMNS,-
aeruginosa;ARJNS,ARKNS
afa;AF,-
affaibli;AFPL,-
affaiblissement;AFPLSMNT,-
affaire;AFR,-
affectant;AFKTNT,-
affectif;AFKTF,-
affectifs;AFKTFS,-
affection;AFKXN,-
affections;AFKXNS,-
affective;AFKTF,-
affectivité;AFKTFT,-
affichage;AFXJ,AFKK
afghanistan;AFKNSTN,-
afibrinogénémie;AFPRNJNM,AFPRNKNM
aflatoxine;AFLTKSN,-
africanum;AFRKNM,-
agalactiae;AKLKX,-
agammaglobulinémie;AKMKLPLNM,-
aganglionose;AKNKLNS,AKNLNS
agent;AJNT,AKNT
agglomerans;AKLMRNS,-
agglutination;AKLTNXN,-
agglutines;AKLTNS,-
agglutinines;AKLTNNS,-
aggravation;AKRFXN,-
aggravée;AKRF,-
aghbs;APS,-
aghbs+;APS,-
agitation;AJTXN,AKTXN
agité;AJT,AKT
aglossie;AKLS,-
agnosie;AKNS,ANS
agnosique;AKNSK,ANSK
agnosiques;AKNSKS,ANSKS
agonie;AKN,-
agonique;AKNK,-
agoniques;AKNKS,-
agoraphobie;AKRFP,-
agrafes;AKRFS,-
agranulaire;AKRNLR,-
agranulocytopénie;AKRNLSTPN,-
agranulocytose;AKRNLSTS,-
agranulopénie;AKRNLPN,-
agrasta;AKRST,-
agreal;AKRL,-
agressif;AKRSF,-
agression;AKRSN,-
agressive;AKRSF,-
agressives;AKRSFS,-
agressivité;AKRSFT,-
agricole;AKRKL,-
agricoles;AKRKLS,-
agriculteur;AKRKLTR,-
agricultrice;AKRKLTRS,-
agriculture;AKRKLTR,-
agrégation;AKRKXN,-
agénésie;AJNS,AKNS
ahai;AH,-
aic;AK,-
aicardi;AKRT,-
aicardi-goutières;AKRTKTRS,-
aide;AT,-
aids;ATS,-
aigu;AK,-
aigue;AK,-
aigus;AKS,-
aiguë;AK,-
aiguës;AKS,-
aigüe;AK,-
aigües;AKS,-
aile;AL,-
aileron;ALRN,-
ailes;ALS,-
aine;AN,-
aines;ANS,-
ains;ANS,-
air;AR,-
aire;AR,-
aiselle;ASL,-
aisne;ASN,-
aisselle;ASL,-
ait;AT,-
akinésie;AKNS,-
akinétique;AKNTK,-
akinétiques;AKNTKS,-
akinétisme;AKNTSM,-
akinéto-cinétique;AKNTSNTK,-
akinéto-hypertonique;AKNTPRTNK,-
akinéto-hypertrophique;AKNTPRTRFK,-
akinéto-rigide;AKNTRJT,AKNTRKT
alagille;ALJL,ALKL
alairgix;ALRJKS,ALRKKS
alajouanine;ALJNN,ALHNN
alba;ALP,-
albers-schönberg;ALPRSXNPRK,-
albicans;ALPKNS,-
albinisme;ALPNSM,-
albuminurie;ALPMNR,-
alcali;ALKL,-
alcaligenes;ALKLJNS,ALKLKNS
alcaligènes;ALKLJNS,ALKLKNS
alcalin;ALKLN,-
alcalines;ALKLNS,-
alcalose;ALKLS,-
alcapa;ALKP,-
alcaptonurie;ALKPTNR,-
alcock;ALKK,-
alcool;ALKL,-
alcoolique;ALKLK,-
alcooliques;ALKLKS,-
alcoolisation;ALKLSXN,-
alcoolisations;ALKLSXNS,-
alcoolisme;ALKLSM,-
alcoolisé;ALKLS,-
alcoolisées;ALKLSS,-
alcoolo-acido-résistant;ALKLSTRSSTNT,-
alcoolo-carentielle;ALKLKRNTL,-
alcoolo-dépendance;ALKLTPNTNS,-
alcoolo-dépendant;ALKLTPNTNT,-
alcoolo-tabagique;ALKLTPJK,ALKLTPKK
alcoolo-tabagisme;ALKLTPJSM,ALKLTPKSM
alcoolofoetal;ALKLFTL,-
alcoologie;ALKLJ,ALKLK
alcoolopathie;ALKLP0,ALKLPT
alcoolémie;ALKLM,-
ald;ALT,-
aldactone;ALTKTN,-
aldalix;ALTLKS,-
aldomet;ALTMT,-
alepsal;ALPSL,-
alexander;ALKSNTR,-
algie;ALJ,ALK
algies;ALJS,ALKS
algique;ALJK,ALKK
algiques;ALJKS,ALKKS
algodystrophie;ALKTSTRF,-
algodystrophique;ALKTSTRFK,-
algoflash;ALKFLX,-
algologiques;ALKLJKS,ALKLKKS
algoneurodystrophie;ALKNRTSTRF,-
algérie;ALKR,ALJR
ali;AL,-
aliment;ALMNT,-
alimentaire;ALMNTR,-
alimentaires;ALMNTRS,-
alimentation;ALMNTXN,-
aliments;ALMNTS,-
alimémazine;ALMMSN,-
alitement;ALTMNT,-
alithiasique;AL0SK,ALTSK
alité;ALT,-
alitée;ALT,-
aliénation;ALNXN,-
alk;ALK,-
alkeran;ALKRN,-
alkylants;ALKLNTS,-
allaitement;ALTMNT,-
allergie;ALRJ,ALRK
allergies;ALRJS,ALRKS
allergique;ALRJK,ALRKK
allo-immunisation;ALMNSXN,-
allogreffe;ALKRF,-
allogreffée;ALKRF,-
allogénique;ALJNK,ALKNK
alloimmunisation;ALMNSXN,-
allongement;ALNJMNT,ALNKMNT
allongé;ALNJ,ALNK
allongée;ALNJ,ALNK
allopurinol;ALPRNL,-
allumage;ALMJ,ALMK
allumant;ALMNT,-
allume;ALM,-
allure;ALR,-
alobaire;ALPR,-
alopécie;ALPS,ALPX
alpers;ALPRS,-
alpha;ALF,-
alpha-1-4-glucosidase;ALFKLKSTS,-
alpha-1-antitrypsine;ALFNTTRPSN,-
alpha-antitrypsine;ALFNTTRPSN,-
alpha-foetoprotéine;ALFFTPRTN,-
alpha-globulines;ALFKLPLNS,-
alpha-hémolytique;ALFMLTK,-
alpha-thalassémie;ALF0LSM,ALFTLSM
alpha-virose;ALFFRS,-
alphabloquants;ALFPLKNTS,-
alphachloralose;ALFKLRLS,-
alphavirose;ALFFRS,-
alphavirus;ALFFRS,-
alpin;ALPN,-
alpinisme;ALPNSM,-
alport;ALPRT,-
alprazolam;ALPRSLM,-
alr;ALR,-
alström;ALSTRM,-
altercation;ALTRKXN,-
alternance;ALTRNNS,-
alternant;ALTRNNT,-
alternante;ALTRNNT,-
alternariose;ALTRNRS,-
alternative;ALTRNTF,-
alterné;ALTRN,-
altitude;ALTTT,-
altération;ALTRXN,-
altérations;ALTRXNS,-
altéré;ALTR,-
altérée;ALTR,-
altérées;ALTRS,-
aluminique;ALMNK,-
alvei;ALF,-
alvéo-palatin;ALFPLTN,-
alvéolaire;ALFLR,-
alvéolaires;ALFLRS,-
alvéoles;ALFLS,-
alvéolite;ALFLT,-
alvéolo-bronchique;ALFLPRNXK,ALFLPRNKK
alvéolo-capillaire;ALFLKPLR,-
alvéolo-dentaire;ALFLTNTR,-
alvéolo-interstitiel;ALFLNTRSTTL,-
alvéolo-interstitielle;ALFLNTRSTTL,-
alvéolo-interstitielles;ALFLNTRSTTLS,-
alvéolo-pulmonaire;ALFLPLMNR,-
alzheimer;ALJMR,-
alzheimerisée;ALJMRS,-
aléatoire;ALTR,-
alésage;ALSJ,ALSK
amaigrissant;AMKRSNT,-
amaigrissante;AMKRSNT,-
amaigrissement;AMKRSMNT,-
amande;AMNT,-
amanite;AMNT,-
amarel;AMRL,-
amaurose;AMRS,-
amazonienne;AMSNN,-
ambiante;AMPNT,-
ambiguïté;AMPKT,-
ambivalence;AMPFLNS,-
amblyopie;AMPLP,-
ambulance;AMPLNS,-
ambulatoire;AMPLTR,-
ami;AM,-
amiante;AMNT,-
amiantose;AMNTS,-
amibiase;AMPS,-
amibien;AMPN,-
amibienne;AMPN,-
amibiens;AMPNS,-
amidon;AMTN,-
amie;AM,-
amikacine;AMKSN,-
amincissement;AMNSSMNT,-
amine;AMN,-
amines;AMNS,-
aminophosphonate;AMNFSFNT,-
aminosides;AMNSTS,-
aminés;AMNS,-
amiodarone;AMTRN,-
amiopathique;AMP0K,AMPTK
amis;AMS,-
amitriptyline;AMTRPTLN,-
amitryptilline;AMTRPTLN,-
amlor;AMLR,-
ammiotiques;AMTKS,-
ammoniac;AMNK,-
ammoniacale;AMNKL,-
ammoniaque;AMNK,-
ammonium;AMNM,-
ammoniémie;AMNM,-
ammoniémique;AMNMK,-
amniocentèse;AMNSNTS,-
amniotique;AMNTK,-
amniotiques;AMNTKS,-
amniotite;AMNTT,-
amnésie;AMNS,-
amnésique;AMNSK,-
amnésiques;AMNSKS,-
amoureuse;AMRS,-
amoxicilline;AMKSSLN,-
amphétamines;AMFTMNS,-
amplatzer;AMPLTSR,-
ampoule;AMPL,-
ampoulo-pancréatique;AMPLPNKRTK,-
ampullaire;AMPLR,-
ampullectomie;AMPLKTM,-
ampullo-carcinome;AMPLKRSNM,-
ampullo-colique;AMPLKLK,-
ampullo-pancréatique;AMPLPNKRTK,-
ampullome;AMPLM,-
amputation;AMPTXN,-
amputations;AMPTXNS,-
amputé;AMPT,-
amputés;AMPTS,-
ams;AMS,-
amydale;AMTL,-
amydales;AMTLS,-
amydalienne;AMTLN,-
amygale;AMKL,-
amygdale;AMKTL,-
amygdalectomie;AMKTLKTM,-
amygdales;AMKTLS,-
amygdalien;AMKTLN,-
amygdalienne;AMKTLN,-
amygdaliennes;AMKTLNS,-
amygdalite;AMKTLT,-
amygdalo-basi-linguale;AMKTLPSLNKL,-
amygdalo-cervical;AMKTLSRFKL,-
amygdalo-cérébelleux;AMKTLSRPLKS,-
amygdalo-glosse;AMKTLKLS,-
amygdalo-langue;AMKTLLNK,-
amygdalo-lingual;AMKTLLNKL,-
amygdalo-pharyngé;AMKTLFRNJ,AMKTLFRNK
amygdalo-vélaire;AMKTLFLR,-
amygdalo-vélique;AMKTLFLK,-
amygdaloglosse;AMKTLKLS,-
amylopectinose;AMLPKTNS,-
amylose;AMLS,-
amylosique;AMLSK,-
amyloïde;AMLT,-
amyloïdes;AMLTS,-
amyloïdose;AMLTS,-
amyotrophiante;AMTRFNT,-
amyotrophie;AMTRF,-
amyotrophique;AMTRFK,-
amyélie;AML,-
amélie;AML,-
amélioration;AMLRXN,-
améloblastome;AMLPLSTM,-
aménorrhée;AMNR,-
anabolisants;ANPLSNTS,-
anafranil;ANFRNL,-
anal;ANL,-
analbuminémie;ANLPMNM,-
anale;ANL,-
anales;ANLS,-
analgésie;ANLJS,ANLKS
analgésique;ANLJSK,ANLKSK
analgésiques;ANLJSKS,ANLKSKS
analogues;ANLKS,-
analphabétisme;ANLFPTSM,-
analyses;ANLSS,-
anammios;ANMS,-
anamnios;ANMNS,-
anandron;ANNTRN,-
anaphylactique;ANFLKTK,-
anaphylaxie;ANFLKS,-
anaplasie;ANPLS,-
anaplasique;ANPLSK,-
anarthrie;ANR0R,ANRTR
anasarque;ANSRK,-
anastamose;ANSTMS,-
anastomatique;ANSTMTK,-
anastomique;ANSTMK,-
anastomomatique;ANSTMMTK,-
anastomose;ANSTMS,-
anastomoses;ANSTMSS,-
anastomosique;ANSTMSK,-
anastomotique;ANSTMTK,-
anastomotiques;ANSTMTKS,-
anatomique;ANTMK,-
anatomiques;ANTMKS,-
anatomopathologie;ANTMP0LJ,ANTMPTLK
anatomopathologique;ANTMP0LJK,ANTMPTLKK
anaux;AN,-
anaérobie;ANRP,-
anaérobies;ANRPS,-
anaérobique;ANRPK,-
anca;ANK,-
ancien;ANSN,ANXN
ancienne;ANSN,ANXN
anciennes;ANSNS,ANXNS
anciens;ANSNS,ANXNS
andouille;ANTL,-
androcur;ANTRKR,-
androgène;ANTRJN,ANTRKN
androïde;ANTRT,-
anencéphalie;ANNSFL,-
anergie;ANRJ,ANRK
anesthésiants;ANS0SNTS,ANSTXNTS
anesthésie;ANS0S,ANSTS
anesthésies;ANS0SS,ANSTSS
anesthésique;ANS0SK,ANSTSK
anesthésiques;ANS0SKS,ANSTSKS
anesthésiste;ANS0SST,ANSTSST
aneuploïdie;ANPLT,-
angelman;ANJLMN,ANKLMN
angine;ANJN,ANKN
angines;ANJNS,ANKNS
angineuse;ANJNS,ANKNS
angineuses;ANJNSS,ANKNSS
angineux;ANJNKS,ANKNKS
anginosus;ANJNSS,ANKNSS
angio-behçet;ANJPST,ANKPST
angio-carcinome;ANJKRSNM,ANKKRSNM
angio-cardiopathie;ANJKRTP0,ANKKRTPT
angio-centroblastique;ANJSNTRPLSTK,ANKSNTRPLSTK
angio-coronarographie;ANJKRNRKRF,ANKKRNRKRF
angio-digestive;ANJTJSTF,ANKTKSTF
angio-immunoblastique;ANJMNPLSTK,ANKMNPLSTK
angio-neuropathie;ANJNRP0,ANKNRPT
angio-nécrose;ANJNKRS,ANKNKRS
angio-nécrotique;ANJNKRTK,ANKNKRTK
angio-oedème;ANJTM,ANKTM
angio-sarcome;ANJSRKM,ANKSRKM
angio-thrombolyse;ANJ0RMPLS,ANKTRMPLS
angio-toxidermite;ANJTKSTRMT,ANKTKSTRMT
angio-urothéliome;ANJR0LM,ANKRTLM
angioamyloïde;ANJMLT,ANKMLT
angioblastique;ANJPLSTK,ANKPLSTK
angioblastome;ANJPLSTM,ANKPLSTM
angiocarcinome;ANJKRSNM,ANKKRSNM
angiocardiomyosclérose;ANJKRTMSKRS,ANKKRTMSKRS
angiocardiosclérose;ANJKRTSKRS,ANKKRTSKRS
angiocentrique;ANJSNTRK,ANKSNTRK
angiocholite;ANJXLT,ANKKLT
angiocholites;ANJXLTS,ANKKLTS
angiocholitique;ANJXLTK,ANKKLTK
angiocholocarcinome;ANJXLKRSNM,ANKKLKRSNM
angiocholécystite;ANJXLSSTT,ANKKLSSTT
angiocérébrosclérose;ANJSRPRSKRS,ANKSRPRSKRS
angiodermique;ANJTRMK,ANKTRMK
angiodermite;ANJTRMT,ANKTRMT
angiodyplasie;ANJTPLS,ANKTPLS
angiodysplasie;ANJTSPLS,ANKTSPLS
angiodysplasies;ANJTSPLSS,ANKTSPLSS
angiodystrophie;ANJTSTRF,ANKTSTRF
angioendothéliome;ANJNT0LM,ANKNTTLM
angiofibrosarcome;ANJFPRSRKM,ANKFPRSRKM
angioglioblastome;ANJKLPLSTM,ANKLPLSTM
angiographie;ANJKRF,ANKKRF
angiographique;ANJKRFK,ANKKRFK
angiogénique;ANJJNK,ANKKNK
angiohémophilie;ANJHMFL,ANKHMFL
angiokératome;ANJKRTM,ANKKRTM
angiomateuse;ANJMTS,ANKMTS
angiomatose;ANJMTS,ANKMTS
angiomatoïde;ANJMTT,ANKMTT
angiome;ANJM,ANKM
angiomes;ANJMS,ANKMS
angiomyolipome;ANJMLPM,ANKMLPM
angiomyolipomes;ANJMLPMS,ANKMLPMS
angiomyosarcome;ANJMSRKM,ANKMSRKM
angioneuropathie;ANJNRP0,ANKNRPT
angioneurotique;ANJNRTK,ANKNRTK
angioneurotoxique;ANJNRTKSK,ANKNRTKSK
angionéphrosclérose;ANJNFRSKRS,ANKNFRSKRS
angionéphrose;ANJNFRS,ANKNFRS
angiopathie;ANJP0,ANKPT
angioplastie;ANJPLST,ANKPLST
angioplasties;ANJPLSTS,ANKPLSTS
angiopéricytome;ANJPRSTM,ANKPRSTM
angioréticulome;ANJRTKLM,ANKRTKLM
angiosarcome;ANJSRKM,ANKSRKM
angioscanner;ANJSKNR,ANKSKNR
angiosclérose;ANJSKRS,ANKSKRS
angiospastique;ANJSPSTK,ANKSPSTK
angiotensine;ANJTNSN,ANKTNSN
angiotrope;ANJTRP,ANKTRP
angiox;ANJKS,ANKKS
angle;ANKL,-
angles;ANKLS,-
anglioblastome;ANKLPLSTM,ANLPLSTM
angoisse;ANKS,-
angor;ANKR,-
angoreuse;ANKRS,-
angoreux;ANKRKS,-
anguille;ANKL,-
anguillulose;ANKLLS,-
angulaire;ANKLR,-
angulation;ANKLXN,-
angulo-mandibulaire;ANKLMNTPLR,-
angulo-maxillaire;ANKLMKSLR,-
angulomandibulaire;ANKLMNTPLR,-
angulus;ANKLS,-
angéite;ANJT,ANKT
anhédonie;ANTN,-
anhépatie;ANPT,-
anictérique;ANKTRK,-
animal;ANML,-
animaux;ANM,-
aniridie;ANRT,-
anisocorie;ANSKR,-
ankylosant;ANKLSNT,-
ankylosante;ANKLSNT,-
ankylosants;ANKLSNTS,-
ankylose;ANKLS,-
ankylostomiase;ANKLSTMS,-
anneau;AN,-
anneaux;AN,-
annexe;ANKS,-
annexectomie;ANKSKTM,-
annexes;ANKSS,-
annexiel;ANKSL,-
annexielle;ANKSL,-
annonce;ANNS,-
annulaire;ANLR,-
annulo-ectasiante;ANLKTSNT,ANLKTXNT
annulo-ventriculaire;ANLFNTRKLR,-
annuloplastie;ANLPLST,-
années;ANS,-
ano-colique;ANKLK,-
ano-génitale;ANJNTL,ANKNTL
ano-périnéale;ANPRNL,-
ano-périnéales;ANPRNLS,-
ano-rectal;ANRKTL,-
ano-rectale;ANRKTL,-
ano-rectales;ANRKTLS,-
ano-recto-pelvienne;ANRKTPLFN,-
ano-recto-vésicale;ANRKTFSKL,-
ano-scrotale;ANSKTL,-
ano-vaginale;ANFJNL,ANFKNL
ano-vulvaire;ANFLFR,-
ano-vésicale;ANFSKL,-
anomalie;ANML,-
anomalies;ANMLS,-
anonychie;ANNX,ANNK
anophtalmie;ANFTLM,-
anopérinéal;ANPRNL,-
anorectal;ANRKTL,-
anorectale;ANRKTL,-
anorexie;ANRKS,-
anorexigène;ANRKSJN,ANRKSKN
anorexigènes;ANRKSJNS,ANRKSKNS
anorexique;ANRKSK,-
anorexiques;ANRKSKS,-
anormal;ANRML,-
anormale;ANRML,-
anormales;ANRMLS,-
anormaux;ANRM,-
anosognosie;ANSNS,ANSKNS
